	mean	iqr	cilo	cihi	whishi	whislo	fliers	q1	med	q3
0	25.790677215125697	1.3443929110402735	25.45503674966962	26.510385184836235	27.79491778876528	24.154736530136205	[]	25.098752999722286	25.982710967252928	26.44314591076256
1	24.00841869336795	1.3604394419240364	23.467131837593584	24.535076799503955	25.94628424514756	22.340287279937968	[]	23.341872202796672	24.00110431854877	24.70231164472071
2	25.710832450852642	0.41467058525752876	25.485130036708302	25.81064644613546	26.218286134984208	25.24148084778096	[]	25.552840757289502	25.64788824142188	25.96751134254703
3	29.03338594334736	1.0778525510188004	28.76393880382608	29.61005305637584	29.854918530911323	28.023565034171867	[]	28.53688272983428	29.18699593010096	29.61473528085308
4	27.237418110431513	1.2546665913008432	26.76080155893328	27.745714833104444	29.22590367557126	25.69632369693537	[]	26.566432930295626	27.253258196018862	27.82109952159647
5	27.176450053575266	0.12269327018146114	27.23793340359488	27.33424762068733	27.51243109775151	27.185330750858267	[27.026361   26.2796119  26.30567215]	27.231746641141648	27.286090512141104	27.35443991132311
6	26.57663985925494	0.3334876411666272	26.38797987127226	26.649767669588062	27.23470694283728	26.18106871906448	[]	26.40328875733809	26.51887377043016	26.736776398504716
7	25.02737335898308	1.486471273855166	24.686736678115075	25.85361662809138	26.285439720524845	23.17433089454611	[]	24.32829772755541	25.270176653103228	25.814769001410575
8	20.193998729749218	0.9528177895314123	20.230991554018573	20.97895351880073	21.508604871399708	19.82660311547945	[16.99136244 16.02283046]	20.110395400670637	20.60497253640965	21.06321319020205
9	20.265645698351218	1.2376575709852098	19.50437976699943	20.475940960222818	21.43999613768566	18.453549250955422	[]	19.802938635762807	19.990160363611125	21.040596206748017
10	20.769098648764057	0.9539570240237083	20.410195751406913	21.159052015265527	22.339209972542207	18.98694981960382	[]	20.218984132727037	20.78462388333622	21.172941156750746
11	20.602672404217746	1.293967845963376	19.99236842691923	21.00813318600048	22.07689880690002	18.92957169544791	[]	20.02169953613302	20.500250806459857	21.315667382096397
12	20.619781611201283	0.8449405266521879	20.61744213256474	21.28072044598671	21.67999048443977	19.463814497537257	[18.67572255 18.65223452]	20.34138741391307	20.949081289275725	21.186327940565256
13	21.65154105009742	0.23563335511123995	21.543673851749656	21.728646035511982	22.088713868850306	21.43353107182895	[21.11124424]	21.52942894703448	21.63615994363082	21.76506230214572
14	20.901445332271884	2.1186452700685052	19.994467943698417	21.657604480702197	22.51797503523519	18.821810166848763	[]	20.03142229643649	20.826036212200307	22.150067566504994
15	35.45936400408605	0.5109895934417139	35.25273299815394	35.65385982900569	36.24324726406031	34.63244656526266	[36.53614729]	35.165595061177775	35.453296413579814	35.67658465461949
16	22.331920916127444	1.4935114114848957	21.980573262789456	23.1529797208051	23.60551928625255	20.29769287875988	[]	21.666826554936442	22.566776491797278	23.160337966421338
17	28.403378464031267	0.07016781239907033	28.3578603892351	28.41294212196837	28.51279647961135	28.28859459195948	[28.54504008 28.57445656]	28.358293863112717	28.385401255601735	28.428461675511787
18	30.952440529718416	0.139552312142893	30.92441786206441	31.03396642709658	31.09529643612	30.7467017705928	[]	30.892780459764193	30.979192144580495	31.032332771907086
19	25.978667256796413	0.2775616984829199	25.98591970631339	26.20380563962248	26.400695057996614	25.78437320066492	[25.17378458 25.05271112]	25.923900677660928	26.094862672967935	26.201462376143848
20	23.683605141980102	0.6352612946979725	23.590014042092363	24.088694158430272	24.463151098574567	22.763425780386765	[]	23.343727523668747	23.839354100261318	23.97898881836672
21	27.262867618487178	1.1525207906640027	26.927268523149586	27.83199734382083	28.307307682776283	25.80959056110586	[]	26.695559167705483	27.379632933485208	27.848079958369485
22	27.00310584987819	1.2548740093447108	26.631702712609478	27.616778809945078	28.382943529851094	26.08810580880765	[23.53624295]	26.57079737703436	27.124240761277278	27.82567138637907
23	29.51345969564921	0.08863228219529162	29.44805329327141	29.517629634794712	29.63569396184425	29.402745065816923	[29.29647733 29.76189014 29.76721028]	29.45006541156596	29.48284146403306	29.53869769376125
24	24.717430513486725	1.524254920578219	24.554214483942882	25.75075459659678	26.01194172924552	23.063309298850974	[]	23.834588265360264	25.152484540269832	25.358843185938483
25	27.48853034554999	0.5115225661654321	27.290352743407666	27.69189795784753	27.8663358291032	27.075884987409587	[]	27.25918194660463	27.4911253506276	27.770704512770063
26	23.15743772530068	0.645258915075754	22.874376035823683	23.380904284158152	24.006001174193216	22.368354479562903	[21.4727648  24.64657373]	22.918987510106163	23.127640159990918	23.564246425181917
27	28.385273791629636	0.25378202406090367	28.269093650431298	28.468312539319104	28.630762502612424	28.17560710665301	[]	28.25901140248082	28.3687030948752	28.512793426541723
28	26.829691708064615	0.4558647471544717	26.652846208852907	27.01070003536917	27.372549881333992	26.355596039833387	[]	26.59268517798881	26.831773122111038	27.04854992514328
29	24.512354185596514	0.2684498495843073	24.417319385018835	24.628052516942518	24.964136244267703	24.17776054641336	[]	24.366935889696634	24.522685950980676	24.63538573928094
30	23.04539799389228	1.5262678995012031	22.576121141585553	23.774241442694	24.86297829650439	21.03937650327845	[]	22.29295624074727	23.175181292139776	23.819224140248473
31	25.71817776992344	0.1840886347784476	25.650637955308664	25.795147533609747	25.878368878509857	25.47779896273825	[]	25.637452491397738	25.722892744459205	25.821541126176186
32	22.971431560827277	2.001271538811089	22.143469274463246	23.714467432429952	24.844614227707712	21.11612661350782	[]	21.894378210152613	22.9289683534466	23.895649748963702
33	32.49591567893143	0.13051847604785394	32.46968555738651	32.57214256108408	32.62971370887418	32.36002987098358	[]	32.4211252112152	32.520914059235295	32.55164368726305
