	Metabolite ID	Feature Importance	Metabolite name
0	3022	0.02	Unknown
1	6740	0.02	Unknown
2	7486	0.02	w/o MS2:Unknown (carbon number 8);PlaSMA ID-275
3	7495	0.02	w/o MS2:Unknown (carbon number 8);PlaSMA ID-275
4	9417	0.02	Unknown
5	11347	0.02	w/o MS2:Unknown (carbon number 11);PlaSMA ID-648
6	12683	0.03	w/o MS2:601 - 12-Hydroxydodecanoic acid
7	15245	0.02	w/o MS2:Unknown (carbon number 20);PlaSMA ID-1208
8	18317	0.02	Unknown
9	18541	0.02	Unknown
10	22545	0.02	Unknown
11	27871	0.02	Unknown
