	PC1	PC2	PC3	Labels
0	0.07293319017587363	-0.13087042521247258	-0.06981621426187606	EXT
1	0.07282008093782831	-0.13973084649818382	-0.07384536613436743	EXT
2	0.07354236932287195	-0.13679336556876764	-0.0696131362356785	EXT
3	0.0727572644561169	-0.13647332130719886	-0.07219257665324205	EXT
4	0.07274114991989926	-0.13695813859860084	-0.08136079001925055	EXT
5	0.07262296529383282	-0.1424808370093926	-0.07010651482951342	EXT
6	0.07073290330019706	-0.1467684429269626	-0.057201853521575266	EXT
7	0.07304598699743622	-0.1335832188987781	-0.07056431516863718	EXT
8	0.06563933378239034	-0.2104962172263154	0.0009485072304967332	QC
9	0.06534562492813492	-0.2104615242720508	0.0003931473451178236	QC
10	0.06537944736074172	-0.2110062670930058	0.002266280030582021	QC
11	0.06591024643677357	-0.2095592197334488	0.0010447855226793494	QC
12	0.06486701120111968	-0.21600541249807623	0.0005982159903039206	QC
13	0.06641603558654156	-0.2150102834210494	-0.0006960231883982477	QC
14	0.06572170902109478	-0.21143601062820983	-0.0001651201553216614	QC
15	0.06535483269415895	-0.21393594153688886	0.0008249591708522643	QC
16	0.0611710412994568	-0.2163753736017089	0.03954539538745503	QC
17	0.06587585590495935	-0.21185498164967972	-0.0018566555740781921	QC
18	0.06622467626938802	-0.21021168661463502	-0.0008427711159715727	QC
19	0.061198405853187456	-0.21994509893336803	0.03113377380337439	QC
20	0.06605355727100357	-0.20897989669216996	4.9620870409972656e-05	QC
21	0.0659180006527783	-0.21189257893147737	0.001032295550855096	QC
22	0.06581316699774335	-0.2136618860376447	0.001027071380482805	QC
23	0.06556979387850094	-0.2118824194808834	0.00022197987566641012	QC
24	0.08856236487207761	0.05541527452955864	-0.1637467466994101	control
25	0.08753263744709917	0.04533762100013718	-0.1553276136280041	control
26	0.09025721354959584	0.042236134320566915	-0.16684519233522374	control
27	0.08932871473649982	0.04717459075274508	-0.15909889005984815	control
28	0.09072736636851272	0.047251581356569476	-0.15097870289078688	control
29	0.08945312557094819	0.0412846720818669	-0.15986974000561216	control
30	0.0868492950666542	0.0590214923246807	-0.18246563148760978	control
31	0.0889013101362361	0.04751159030885475	-0.17391441745229996	control
32	0.089095081722676	0.057707111392637886	-0.15665491312232296	control
33	0.08790370052571878	0.04473109948556711	-0.13886444401564765	control
34	0.07906250652247707	0.018681593272411475	-0.1680665336819652	control
35	0.08671193717036342	0.0395105084772067	-0.1456393488258462	control
36	0.08636152237771041	0.0340750378157702	-0.1458488072776715	control
37	0.08695209748031729	0.04757846331763627	-0.16061156654871958	control
38	0.0873906414010504	0.04843810878178497	-0.15124971750627164	control
39	0.08930317534722976	0.054991662163206445	-0.16225293630659787	control
40	0.0852661672323409	0.05494287771527322	-0.15515818672571527	control
41	0.08733862677918561	0.048819545998336385	-0.1509262147757818	control
42	0.08876599920213996	0.04269789278075933	-0.15416511149222048	control
43	0.08883378844556825	0.05310195598897105	-0.15544654685016815	control
44	0.08926044209254207	0.04248159795717961	-0.1633065659260959	control
45	0.09046668386712767	0.052838656088081595	-0.17130207738907713	control
46	0.09677499764547384	0.019297957997761295	0.03584881372289918	local
47	0.09768720960557632	0.02354382816296104	0.017191519629195642	local
48	0.09717466207956713	0.031093005378951075	0.013677666108955476	local
49	0.09631796595756559	0.03838663445269691	0.02955255335714538	local
50	0.09804455516658835	0.05328944274400675	0.061506302570737	local
51	0.09846503293370149	0.031367044959631205	0.10396271680881683	local
52	0.09624607796225115	0.032710818935278475	0.039528910502860136	local
53	0.09961836569776701	0.05094975100294587	0.039846706748210704	local
54	0.09757841935121069	0.034456047715612906	0.0618486979414584	local
55	0.09929001588504814	0.026692852136244862	0.024675072873529724	local
56	0.09523992333561133	0.02741465846997454	-0.05354925943824978	local
57	0.09533205498404936	0.03300856061786947	-0.04000593214641743	local
58	0.09190055297591808	0.0318578060528582	-0.07019989475996163	local
59	0.0829673791880089	-0.01940886876261129	0.113618082387246	local
60	0.0942525296125357	0.02049309136601686	0.0456133505153121	local
61	0.0936698871456918	0.022359906006385	-0.05223172441476785	local
62	0.09829811294465099	0.03367394007903938	0.04419875296294857	local
63	0.08819620285204378	0.023099843721904354	0.19730083663663375	local
64	0.09876737514098978	0.027641766330865437	0.034760781144189186	local
65	0.0966166508487708	0.05353537052656857	0.11128057618098171	local
66	0.09694126469246371	0.03639904941933574	0.09098169534054346	local
67	0.09459177778828133	0.01656487543552075	0.09128637899137826	local
68	0.09676268977167803	0.028559399333910825	0.03617339354872985	local
69	0.09766603328990449	0.026149897334143888	0.05885691506851055	onset
70	0.09669424131738723	0.009176935228896859	0.08922989393536626	onset
