	PC1	PC2	Labels
0	0.07293319017587385	-0.13087042520912232	EXT
1	0.07282008093782819	-0.1397308464944058	EXT
2	0.07354236932287182	-0.13679336556800414	EXT
3	0.07275726445611677	-0.13647332130742285	EXT
4	0.07274114991989912	-0.13695813859786324	EXT
5	0.07262296529383273	-0.1424808370091946	EXT
6	0.07073290330019695	-0.14676844292370184	EXT
7	0.0730459869974361	-0.13358321889680103	EXT
8	0.06563933378239017	-0.21049621722578268	QC
9	0.06534562492813474	-0.21046152427222167	QC
10	0.06537944736074155	-0.2110062670915951	QC
11	0.06591024643677341	-0.20955921973296715	QC
12	0.0648670112011195	-0.21600541249701666	QC
13	0.0664160355865414	-0.21501028342088355	QC
14	0.06572170902109463	-0.21143601062912698	QC
15	0.06535483269415875	-0.21393594153653658	QC
16	0.06117104129945663	-0.2163753736067751	QC
17	0.06587585590495919	-0.21185498164971994	QC
18	0.06622467626938784	-0.21021168661536957	QC
19	0.061198405853187296	-0.21994509893239717	QC
20	0.06605355727100339	-0.20897989669336395	QC
21	0.06591800065277813	-0.2118925789307638	QC
22	0.06581316699774319	-0.21366188603808953	QC
23	0.06556979387850076	-0.2118824194813996	QC
24	0.0885623648720777	0.05541527454222779	control
25	0.08753263744709924	0.04533762100464232	control
26	0.09025721354959589	0.04223613433279753	control
27	0.08932871473649986	0.04717459075758492	control
28	0.0907273663685128	0.047251581346718814	control
29	0.08945312557094827	0.041284672078166516	control
30	0.08684929506665429	0.05902149231924689	control
31	0.08890131013623619	0.04751159030794372	control
32	0.08909508172267604	0.057707111393285035	control
33	0.08790370052571889	0.044731099486010305	control
34	0.07906250652247711	0.018681593261375633	control
35	0.08671193717036346	0.0395105084756234	control
36	0.08636152237771047	0.0340750378167337	control
37	0.08695209748031738	0.047578463299008084	control
38	0.08739064140105046	0.04843810879352636	control
39	0.08930317534722983	0.05499166216932811	control
40	0.08526616723234097	0.05494287771555994	control
41	0.0873386267791857	0.04881954599878063	control
42	0.08876599920214	0.04269789277345859	control
43	0.08883378844556826	0.05310195598821573	control
44	0.08926044209254212	0.04248159795184653	control
45	0.09046668386712774	0.052838656090528444	control
46	0.09677499764547386	0.01929795799664765	local
47	0.09768720960557634	0.023543828191140183	local
48	0.09717466207956717	0.031093005388733833	local
49	0.09631796595756566	0.03838663446114141	local
50	0.09804455516658839	0.053289442739523844	local
51	0.09846503293370149	0.031367044949367616	local
52	0.0962460779622512	0.03271081893280411	local
53	0.09961836569776704	0.05094975101813472	local
54	0.0975784193512107	0.03445604771102043	local
55	0.09929001588504817	0.026692852155430533	local
56	0.09523992333561136	0.027414658458747316	local
57	0.09533205498404936	0.03300856060839907	local
58	0.09190055297591813	0.031857806067120596	local
59	0.0829673791880089	-0.019408868756134266	local
60	0.09425252961253575	0.020493091378314152	local
61	0.09366988714569181	0.022359905997248408	local
62	0.09829811294465102	0.03367394008878286	local
63	0.0881962028520438	0.023099843714807028	local
64	0.0987673751409898	0.02764176632962377	local
65	0.09661665084877084	0.05353537053368309	local
66	0.09694126469246372	0.03639904942365761	local
67	0.09459177778828132	0.016564875446879953	local
68	0.09676268977167807	0.0285593993336333	local
69	0.09766603328990449	0.026149897324549455	onset
70	0.09669424131738724	0.009176935223173359	onset
71	0.09956146843322547	0.02871862556049533	onset
72	0.09842228408784198	0.02874166630324954	onset
73	0.09890600096622655	0.035413120077870695	onset
74	0.09343641254455415	0.01971082529581202	onset
75	0.10126297015420163	0.03779709497599064	onset
76	0.098115671246794	0.033959704606142144	onset
77	0.09326113785257246	0.016618049562644656	onset
78	0.08886296259187329	0.006827190604701793	onset
79	0.095945080330506	0.020859100190732446	onset
80	0.09568544219576476	0.03040909172374631	onset
81	0.0978511714187007	0.02532490705082794	onset
82	0.09855702080726637	0.02584281810076571	onset
83	0.0939583738515111	0.014306321360764238	onset
84	0.09857768803368332	0.021060534480730544	onset
85	0.09836975024361158	0.03470003859749264	onset
86	0.09871531363721839	0.04018354014137586	onset
87	0.09205099042929066	0.011786809565762977	onset
88	0.09990417127948098	0.053532621183818435	onset
89	0.09507695481236289	0.021192749775334255	onset
90	0.09859605670052722	0.0306313896689626	onset
91	0.09385969570636225	0.032533274253306106	onset
92	0.09509949519396006	0.018262107316298463	onset
93	0.09351993507175653	0.011571902711645196	onset
94	0.10024108001421494	0.051418483504501095	onset
95	0.09747673560966422	0.025821723526263708	onset
96	0.09121549712673788	0.020934030909126048	post
97	0.0977254353639016	0.010495580440781254	post
98	0.09838698622151242	0.017734506161186176	post
99	0.09193185574344885	-0.010399907959528363	post
100	0.09651223131486472	0.038640236316648896	post
101	0.09941673554299735	0.044326985965320476	post
102	0.09531206552394846	0.024383822706906984	post
103	0.09678104706608061	0.02878914086520262	post
104	0.09938765348224886	0.04760713786162346	post
105	0.09689163618511527	0.022600486850559463	post
106	0.09673377200715383	0.01913094582111698	post
107	0.09812393197311337	0.015754954533442427	post
108	0.09835407410683875	0.029037755774214625	post
109	0.10049797715453378	0.05312772931559656	post
110	0.09591707853388518	0.029915452633489124	post
111	0.10124238136672632	0.04930301826443465	post
112	0.10117230903578994	0.04304129105959086	post
113	0.09817637963269349	0.036464422902608054	post
114	0.09890755700476657	0.02747647013728577	post
115	0.09844185837767208	0.02846206472398408	post
116	0.09308757175828514	0.019054770388820967	post
117	0.09779452376426714	0.01518714755043437	post
118	0.09697928443940532	0.02620023034313566	post
119	0.10048318235289157	0.046166611227932586	post
120	0.09545631534925213	0.03332622043343887	post
121	0.09811478581762828	0.036521620869863526	post
