	mean	iqr	cilo	cihi	whishi	whislo	fliers	q1	med	q3
0	20.809859034991028	1.9771175384521484	20.68556829132071	21.30951074920669	22.8117866516113	17.7047691345215	[30.51163673]	19.81009674072265	20.9975395202637	21.787214279174798
1	25.977736810241083	0.8260316848754492	25.81250216997587	26.073182797065133	27.3598327636719	24.8537330627441	[23.77502632 28.08428192]	25.53496074676515	25.9428424835205	26.3609924316406
2	20.850512437146126	2.014940261840799	20.67960020835749	21.315478832169912	22.8736934661865	17.8025608062744	[30.51163673]	19.772274017334	20.9975395202637	21.787214279174798
3	20.522043979529183	1.9205522537230983	20.196002493368038	20.802093972696365	23.5219173431396	17.5787048339844	[30.92319679]	19.48081398010255	20.4990482330322	21.401366233825648
4	27.627025623514196	0.6810407638550515	27.560464728069146	27.775388848591053	28.7882843017578	26.3681564331055	[25.66848564]	27.339209556579547	27.6679267883301	28.0202503204346
5	27.12494518780949	0.9920139312743501	27.006431152110334	27.319492767567464	28.5788307189941	25.2074298858643	[]	26.63124942779545	27.1629619598389	27.6232633590698
6	26.478442163178414	0.649167060852001	26.459451247593023	26.66431660519018	27.2858085632324	25.3412799835205	[]	26.1614332199097	26.5618839263916	26.8106002807617
7	24.073996765444978	0.8365707397461009	23.947620895137682	24.21162745691312	25.4997615814209	22.8566570281982	[]	23.6828145980835	24.0796241760254	24.5193853378296
8	25.78841677579013	0.49062156677249646	25.676452466295974	25.83128373975863	26.6114082336426	24.950662612915	[27.07594299]	25.5391979217529	25.7538681030273	26.029819488525398
9	35.50090978603171	0.6330986022949503	35.428648157971914	35.62844260130549	36.2508201599121	34.3828811645508	[]	35.18917846679685	35.5285453796387	35.8222770690918
10	28.95300570401279	0.8836078643798544	28.786172831674037	29.065023457388563	30.5383701324463	27.4405956268311	[27.12300301 26.53103828 30.86216354]	28.516600608825698	28.9255981445313	29.400208473205552
11	26.824376539750528	1.0405521392822514	26.587185501314078	26.915564895414523	28.7315464019775	25.0949115753174	[29.89529037]	26.28799152374265	26.7513751983643	27.328543663024902
12	21.13657271259963	5.940314292907701	18.992666824803067	20.867322341456735	30.8657264709473	11.3764886856079	[]	18.6760902404785	19.9299945831299	24.616404533386202
13	22.395189863262754	4.467906951904304	20.569912841445333	21.979903290146463	29.7667217254639	17.3916721343994	[]	20.11945152282715	21.2749080657959	24.587358474731452
14	21.15118870590673	0.4289331436157475	21.061172988947263	21.196536514226537	21.9060611724854	20.3782939910889	[19.57442474 19.98096657 22.03434563 22.37589455]	20.92859745025635	21.1288547515869	21.3575305938721
15	25.474711466317224	0.7646284103393484	25.347741892484724	25.589044759126676	26.4060382843018	24.0694999694824	[]	25.105546951293952	25.4683933258057	25.8701753616333
16	20.250345865885418	0.7439613342285014	20.136445322084118	20.371226034117083	21.4053745269775	19.1472949981689	[]	19.88181495666505	20.2538356781006	20.62577629089355
17	21.026055461228506	0.9415731430053498	20.9245865556754	21.221729972644997	22.1037673950195	19.6147289276123	[]	20.57951641082765	21.0731582641602	21.521089553833
18	20.318157388706403	0.7200498580932511	20.188953001225446	20.416187684809753	21.744384765625	19.2389507293701	[]	19.9469394683838	20.3025703430176	20.66698932647705
19	20.858937523581762	0.7371387481689489	20.811765791333087	21.044393418871913	21.8811283111572	19.7294883728027	[]	20.506196975708	20.9280796051025	21.24333572387695
20	23.469114496250345	0.784233093261701	23.320457548486903	23.567947297704496	24.7289199829102	22.0638427734375	[21.74301529 21.76755524]	23.1383180618286	23.4442024230957	23.9225511550903
21	20.896383478183942	0.7093811035156463	20.760563649583023	20.984431467604576	21.8621368408203	19.6896228790283	[]	20.517126083374002	20.8724975585938	21.22650718688965
22	20.13540240971729	1.6745052337646484	18.990954794349577	19.519398294029422	20.7946968078613	16.4018135070801	"[13.7821722  10.87367439 14.63362217 13.20100117 15.55907822 13.84930515
 26.48897743 27.02472115 25.92145729 25.31609154 26.45028877 26.25141716
 26.52617645 26.80572128 25.4561348  26.41693306 26.53994942 26.18128777
 25.21810722 26.21008682 25.20252991 26.26333618 26.34034157 24.35807991
 25.05157661 24.49146652 25.37307358 25.64808083]"	18.46476554870605	19.2551765441895	20.1392707824707
23	28.93665498675722	0.8143348693847514	28.796693402506712	29.053682726643686	30.0302200317383	27.7404136657715	[27.213974]	28.56194400787355	28.9251880645752	29.3762788772583
24	29.87298437561651	1.0754299163818501	30.003282445982006	30.342668634340196	31.1228275299072	28.1345767974854	[27.60795212 27.58233643]	29.403059005737298	30.1729755401611	30.478488922119148
25	23.59857484066125	0.8122053146362518	23.551027229680262	23.807344504938936	25.198148727417	22.2433109283447	[]	23.1843318939209	23.6791858673096	23.99653720855715
26	27.204830786194464	3.3251123428344975	24.57296267697319	25.62230786135681	27.5404796600342	21.8990345001221	"[36.62527466 37.48981094 37.45959473 35.94678116 36.7047081  37.71753311
 37.05722427 36.804245   35.94523239 36.67871094 36.33499908 37.48231506
 36.33115387 37.03690338 36.48612976 37.20113373 37.00587845 36.40015411
 36.73024368 36.05913925 36.90858078 36.42420578]"	23.75439929962155	25.097635269165	27.079511642456048
27	22.267002702963467	0.575842857360854	22.177895989778452	22.359621557828948	23.3140487670898	21.1456851959229	[21.02353287 21.1081562  23.4429245 ]	21.99258518218995	22.2687587738037	22.568428039550803
28	29.36502167672822	0.8035964965819993	29.370577151467767	29.624177639792034	30.6738986968994	27.9093933105469	[27.8271656]	29.03383922576905	29.4973773956299	29.83743572235105
29	28.266991470799294	0.6645545959472514	28.13141784155619	28.341139226314812	29.368616104126	27.3300876617432	[26.19312859 26.78076935 29.71244621]	27.94937229156495	28.2362785339355	28.6139268875122
