	PC1	PC2	PC3	Labels
0	0.0832033781964795	-0.07085005426654985	-0.20814618279948882	EXT
1	0.08332115833764366	-0.07370275530696457	-0.21414723241267322	EXT
2	0.08397341794036933	-0.07158957885573837	-0.20548919196883753	EXT
3	0.08265457401166426	-0.0723863295404482	-0.2120275943960796	EXT
4	0.08302944721670306	-0.08030139920398337	-0.20972400260529478	EXT
5	0.08281240372330703	-0.07252231121044839	-0.2087413006992353	EXT
6	0.08264752111218854	-0.06405436500874621	-0.1902846255720349	EXT
7	0.08311843258447306	-0.0717400746324318	-0.20628066899659683	EXT
8	0.06714222742575825	0.01591488343949064	0.010628855724977172	QC
9	0.06628100996364854	0.01518628430519605	0.008983156342922556	QC
10	0.06660970993350143	0.017837002192192683	0.010319100710862623	QC
11	0.06768853436882852	0.01617257672709686	0.008209198494051054	QC
12	0.06602719622109032	0.01638172719220365	0.010453896631263417	QC
13	0.06913817625565714	0.014567004084019522	0.013969002088312794	QC
14	0.06668143384535859	0.015377338872641073	0.004986708820451602	QC
15	0.06682090571709606	0.014373942181165555	0.010894816765262723	QC
16	0.06577019571502395	0.04630628129716386	0.05744029130314337	QC
17	0.06712581814620139	0.013986000705009298	0.008081060712941436	QC
18	0.0676160004573542	0.016054353224769717	0.008533594854213964	QC
19	0.06467111760392431	0.0399788013159636	0.04949339778129713	QC
20	0.06782952402022441	0.015192948917276999	0.006956479651389963	QC
21	0.06766626257394356	0.01609583280928045	0.008668679131994258	QC
22	0.06753027192421492	0.015311601243843962	0.012495088821369493	QC
23	0.06702715478416148	0.01489234080217756	0.005360267297371138	QC
24	0.08140487262250423	-0.17631901472932704	0.09884590108971614	control
25	0.0802108366017634	-0.16909164786897096	0.09611471932012196	control
26	0.08397758138648477	-0.1798163935898108	0.09659654932619505	control
27	0.08347368844534636	-0.16939797016168115	0.07186256831505722	control
28	0.08608008310366475	-0.16180139422902456	0.11176979530833794	control
29	0.08485280590432198	-0.16882070292049534	0.11267725690226832	control
30	0.07872617121781933	-0.18675453498398056	0.08347028642174739	control
31	0.08182547516947174	-0.17664183033676795	0.10118464228680352	control
32	0.08390918317925125	-0.16281862732177635	0.10755735089975181	control
33	0.08057990850353787	-0.15249722234767546	0.11015279774735347	control
34	0.060849350578753	-0.17776225332455098	0.09942203015763337	control
35	0.07767231918124849	-0.1591353252894669	0.09502229082687207	control
36	0.07605108304366945	-0.16008767163402596	0.09208447722176959	control
37	0.07956502257519911	-0.16300338866663638	0.12456649573025795	control
38	0.08566133093714907	-0.168043120411532	0.1330868659879909	control
39	0.08315771508727288	-0.167455163606779	0.1284996317492844	control
40	0.07449320357914169	-0.17000981132904552	0.10851263804734666	control
41	0.07995016585711041	-0.15887094693249618	0.06861511333112474	control
42	0.0821817699653121	-0.161849562734546	0.07943597812502745	control
43	0.08316679283997895	-0.16440077958224403	0.08560919300292294	control
44	0.08293300709843049	-0.16991373501371151	0.11886851534240057	control
45	0.08478239383588991	-0.17291215807955762	0.08436927559882113	control
46	0.09661080778388631	0.03006861908166288	-0.01798794531161471	local
47	0.09653608178300313	0.017387464068420316	-0.024754164913182032	local
48	0.09559155274364435	0.008409950538471123	-0.0441031847610971	local
49	0.09439499429647219	0.02478694154605407	-0.02162878980027461	local
50	0.09815524116922408	0.057416736372735096	0.0023178189096284135	local
51	0.10147354024736376	0.10197648767163987	0.047636374838336236	local
52	0.09560747349318181	0.03249421965999979	-0.02290205456412812	local
53	0.1001080057830393	0.035295839083375906	-0.02331541236357715	local
54	0.09796635996593056	0.06214974506297297	-0.005895629297998353	local
55	0.10149443038911617	0.017512255609795063	-0.0312751051242696	local
56	0.09468874568133641	-0.0482330687371191	-0.14023110207482958	local
57	0.09569380524009896	-0.03622375284508044	-0.14728730981148114	local
58	0.08801712595981281	-0.06509785612526642	-0.17089586393833409	local
59	0.07792968989062182	0.08480138298490875	0.09269041513070482	local
60	0.09083308505751184	0.042682201423373936	-0.011316642536207016	local
61	0.09020830703423306	-0.04691974296283554	-0.1427473034154458	local
62	0.10011817261814053	0.035643777668212785	0.006256251147501341	local
63	0.09419990024466941	0.16068238060224768	0.14657380845922743	local
64	0.09955416174018267	0.0344597451876801	-0.027338456536644275	local
65	0.09753635505605779	0.10374642991739558	0.06618242228306874	local
66	0.09728553641290442	0.0881984292673818	0.04094326936114342	local
67	0.0924464920941343	0.09382431251703606	0.06832056155155766	local
68	0.09641104908297655	0.03126845757786715	-0.03685925697448409	local
69	0.09809093433198939	0.05660322814533431	-0.012664521713370751	onset
70	0.09697347392944071	0.09306197712370745	0.05595796531692233	onset
71	0.10283504044938238	0.06704945232334424	0.025782983069632868	onset
72	0.09977126736362414	0.05738741821166896	0.001762639802088834	onset
73	0.1017064981203128	0.078604776872489	0.036858729318422566	onset
74	0.09169021340814797	-0.05169889318358037	-0.13707885543779527	onset
75	0.10602216061084649	0.1030296630548773	0.0737991657267444	onset
76	0.09920370614834058	0.062095416212570004	0.020285242420813206	onset
77	0.09970896905831943	0.08630039865816025	0.08619080839328268	onset
78	0.09460158616264527	0.12287852051517639	0.10523837037245411	onset
79	0.09300291864215293	0.03679198038878153	-0.020470871001757474	onset
80	0.09430738631777916	0.050557754348760045	-0.012839454506770608	onset
81	0.09886240277988975	0.06777185935972638	0.024837257702256706	onset
82	0.0998980525301929	0.05808224638757241	0.0212343891098672	onset
83	0.09035101896385969	-0.04990412431417035	-0.136199459502149	onset
84	0.10121984158775804	0.04165915950258635	0.004047921645461886	onset
85	0.09955211567131496	0.04986370864814802	-0.013764532606620724	onset
86	0.10151907230962623	0.10651639227208803	0.09152685375100737	onset
87	0.0977250305736723	0.10770079141358543	0.08930395100362949	onset
88	0.10314531132362979	0.09252787703235377	0.05390258771576686	onset
89	0.10002564069014142	0.0827553191805925	0.0650515032562792	onset
90	0.10040598684086562	0.04460815955715104	0.023332025626677393	onset
91	0.09299389621576223	-0.049246555059847305	-0.14277287142541945	onset
92	0.09174318791192676	0.030987805518075322	0.016099637108401715	onset
93	0.08901456625788134	0.05869077374904878	0.00808591806815807	onset
94	0.1042715583816974	0.07998634912945006	0.03209841535682838	onset
95	0.09939843725251789	0.07110408864724656	0.034527393267416426	onset
96	0.08689900382766103	-0.06224849140502804	-0.19858477367966218	post
97	0.09715670784682612	0.06386094222343099	0.03378067685699451	post
98	0.09850297338385686	0.02580402871128139	-0.04810854223631214	post
99	0.09490023512958695	0.09405221129595202	0.05286737820334092	post
100	0.09577555287266985	0.05076570562787706	-0.014478812684891448	post
101	0.10297583007459561	0.08261220770160892	0.06822453250484077	post
102	0.0941574760131296	-0.07340331073107345	-0.1599026078139807	post
103	0.09733431172156842	0.07664445248286833	0.03274661086312187	post
104	0.10157556743492326	0.04919323106332616	0.010836179381610045	post
105	0.09623210352155837	0.023906350140993966	-0.04125318904500535	post
106	0.09645827388933231	0.041801869011135924	-0.0224681992864341	post
107	0.09782732191833192	0.050803186778864584	0.015477474482862782	post
108	0.09780218324046296	0.0163053198083367	-0.049976959608707926	post
109	0.1040743487315927	0.0622865385490067	0.011720851097652935	post
110	0.09504199074623307	0.04783111378481056	0.009422259764445086	post
111	0.10585985068167468	0.1016060872245856	0.07320145155086481	post
112	0.10560756674348627	0.06916784280427872	0.00802129964874028	post
113	0.09996783895720276	0.05249366229965944	0.007562732786164136	post
114	0.09928391536002071	0.013318330374968974	-0.04462947247408775	post
115	0.09968626291803286	0.024705019425217953	-0.025871456796525253	post
116	0.08983471123504819	-0.06322632240749335	-0.17284886339328157	post
117	0.09759475217326462	0.016110256199974405	-0.041332969356164664	post
118	0.0966120153903444	0.025730977379281036	-0.02519821381036686	post
119	0.10440022288016956	0.09163965577463314	0.0763285537655756	post
120	0.09506781168124437	-0.06004853363401498	-0.1839202125374041	post
121	0.09776576165418761	0.013152600355423195	-0.03306290616897196	post
122	0.09450556532772839	0.014367075437252125	-0.032464901036007056	post
