	PC1	PC2	Labels
0	0.08320337819647972	-0.07085005425453908	EXT
1	0.08332115833764381	-0.07370275529876102	EXT
2	0.08397341794036951	-0.07158957886296603	EXT
3	0.08265457401166443	-0.07238632954435029	EXT
4	0.08302944721670323	-0.08030139921272465	EXT
5	0.08281240372330721	-0.07252231122680138	EXT
6	0.08264752111218869	-0.06405436505424703	EXT
7	0.08311843258447324	-0.07174007463366458	EXT
8	0.06714222742575819	0.01591488345882798	QC
9	0.06628100996364848	0.015186284320664534	QC
10	0.06660970993350139	0.017837002213711112	QC
11	0.0676885343688285	0.016172576743907808	QC
12	0.06602719622109027	0.016381727180675258	QC
13	0.06913817625565712	0.014567004102013474	QC
14	0.06668143384535857	0.015377338879312188	QC
15	0.06682090571709605	0.014373942195225855	QC
16	0.06577019571502388	0.046306281286757865	QC
17	0.06712581814620135	0.013986000714482123	QC
18	0.06761600045735415	0.01605435323418706	QC
19	0.06467111760392423	0.03997880127303739	QC
20	0.06782952402022438	0.015192948921591868	QC
21	0.06766626257394351	0.016095832821082692	QC
22	0.06753027192421489	0.015311601258595257	QC
23	0.06702715478416145	0.014892340809877664	QC
24	0.08140487262250462	-0.17631901467238487	control
25	0.08021083660176376	-0.16909164782888725	control
26	0.08397758138648517	-0.1798163935678203	control
27	0.08347368844534675	-0.16939797011783486	control
28	0.08608008310366512	-0.161801394233461	control
29	0.08485280590432236	-0.16882070295030446	control
30	0.07872617121781973	-0.18675453497217046	control
31	0.08182547516947211	-0.17664183034419886	control
32	0.08390918317925161	-0.1628186273168234	control
33	0.08057990850353824	-0.15249722234475394	control
34	0.060849350578753396	-0.17776225344280225	control
35	0.07767231918124888	-0.15913532536131372	control
36	0.07605108304366982	-0.16008767161145662	control
37	0.07956502257519947	-0.16300338867128444	control
38	0.08566133093714946	-0.16804312044684938	control
39	0.08315771508727325	-0.16745516360981944	control
40	0.07449320357914205	-0.17000981136060506	control
41	0.07995016585711077	-0.15887094688021966	control
42	0.0821817699653125	-0.16184956273643114	control
43	0.08316679283997934	-0.16440077956341553	control
44	0.08293300709843086	-0.16991373501708965	control
45	0.0847823938358903	-0.17291215805466403	control
46	0.0966108077838863	0.03006861905304746	local
47	0.09653608178300313	0.017387464065061947	local
48	0.09559155274364438	0.008409950503016808	local
49	0.09439499429647216	0.024786941568071093	local
50	0.098155241169224	0.05741673637002299	local
51	0.10147354024736349	0.10197648768344693	local
52	0.09560747349318174	0.032494219663218187	local
53	0.10010800578303924	0.035295839047644904	local
54	0.09796635996593041	0.06214974503935546	local
55	0.1014944303891161	0.017512255683583087	local
56	0.09468874568133658	-0.04823306876915407	local
57	0.09569380524009906	-0.03622375283295528	local
58	0.088017125959813	-0.06509785606277677	local
59	0.07792968989062166	0.08480138309324085	local
60	0.09083308505751174	0.04268220144657047	local
61	0.09020830703423323	-0.046919743081605916	local
62	0.10011817261814047	0.03564377768495894	local
63	0.09419990024466908	0.16068238053694836	local
64	0.09955416174018258	0.03445974522662371	local
65	0.09753635505605761	0.10374642997190724	local
66	0.09728553641290427	0.08819842930138301	local
67	0.09244649209413415	0.0938243125316517	local
68	0.09641104908297647	0.03126845764207684	local
69	0.09809093433198929	0.05660322813075722	onset
70	0.0969734739294405	0.09306197712180195	onset
71	0.10283504044938223	0.06704945232346653	onset
72	0.09977126736362403	0.05738741822903797	onset
73	0.10170649812031263	0.07860477694759396	onset
74	0.09169021340814812	-0.051698893165805615	onset
75	0.1060221606108463	0.10302966311951318	onset
76	0.09920370614834047	0.06209541619304397	onset
77	0.09970896905831926	0.08630039857013075	onset
78	0.09460158616264505	0.12287852054431429	onset
79	0.09300291864215286	0.036791980335654124	onset
80	0.09430738631777909	0.050557754404749244	onset
81	0.09886240277988959	0.06777185935665962	onset
82	0.09989805253019278	0.058082246388880876	onset
83	0.09035101896385984	-0.049904124293775796	onset
84	0.101219841587758	0.04165915944024985	onset
85	0.09955211567131489	0.04986370858309959	onset
86	0.10151907230962604	0.10651639226258332	onset
87	0.09772503057367214	0.10770079139006034	onset
88	0.10314531132362964	0.09252787701346714	onset
89	0.10002564069014123	0.0827553191862839	onset
90	0.10040598684086555	0.0446081595520326	onset
91	0.09299389621576236	-0.04924655496196888	onset
92	0.09174318791192666	0.030987805554333073	onset
93	0.08901456625788125	0.05869077371679855	onset
94	0.10427155838169724	0.07998634915988144	onset
95	0.09939843725251774	0.07110408862135426	onset
96	0.0868990038276612	-0.06224849144800646	post
97	0.097156707846826	0.06386094217105721	post
98	0.09850297338385684	0.02580402869132951	post
99	0.09490023512958674	0.09405221126483498	post
100	0.09577555287266976	0.05076570557351737	post
101	0.10297583007459542	0.08261220769890619	post
102	0.09415747601312982	-0.07340331073079161	post
103	0.0973343117215683	0.07664445245717105	post
104	0.10157556743492312	0.049193231065767694	post
105	0.09623210352155834	0.023906350224174547	post
106	0.09645827388933223	0.04180186902987123	post
107	0.09782732191833181	0.05080318670554006	post
108	0.09780218324046296	0.016305319774795574	post
109	0.10407434873159255	0.062286538530038016	post
110	0.09504199074623296	0.04783111375606877	post
111	0.1058598506816745	0.10160608727676004	post
112	0.10560756674348612	0.06916784277368612	post
113	0.0999678389572027	0.05249366223950509	post
114	0.09928391536002074	0.013318330347375406	post
115	0.09968626291803283	0.02470501940787306	post
116	0.08983471123504837	-0.06322632241558282	post
117	0.09759475217326462	0.016110256146858987	post
118	0.09661201539034432	0.025730977401387824	post
119	0.10440022288016938	0.091639655806011	post
120	0.09506781168124451	-0.060048533592550836	post
121	0.09776576165418761	0.01315260038734244	post
