	Metabolite ID	Feature Importance	Metabolite name
0	957	0.010857142857142857	Unknown
1	2058	0.013333333333333334	Unknown
2	2073	0.02666666666666667	?-Valerolactam
3	3778	0.010666666666666668	Proline
4	4005	0.012003410059676044	151 - Norvaline
5	5447	0.02411764705882353	290 - N-Acetylputrescine
6	6441	0.014759619047619047	Unknown
7	6495	0.013333333333333334	Unknown
8	8361	0.013333333333333334	Unknown
9	8987	0.012030075187969924	D-Carnitine;LC-ESI-QTOF;MS2;CE
10	10347	0.023121212121212122	w/o MS2:3-acetylthiazolidine-4-carboxylic acid
11	11885	0.010784313725490196	w/o MS2:N6-Acetyl-L-lysine
12	12451	0.010784313725490196	Unknown
13	12459	0.02666666666666667	Unknown
14	13673	0.013333333333333334	Unknown
15	14041	0.0347702589807853	Unknown
16	15741	0.012030075187969926	w/o MS2:Citric acid
17	16360	0.013333333333333334	Unknown
18	16753	0.012030075187969926	Unknown
19	17815	0.013333333333333334	Unknown
20	18072	0.013333333333333334	Unknown
21	18086	0.013333333333333334	Unknown
22	20549	0.013333333333333334	w/o MS2:dehydrocurvularin
23	20552	0.013333333333333334	w/o MS2:dehydrocurvularin
24	20609	0.013333333333333334	w/o MS2:Azatadine maleate
25	22307	0.01202020202020202	Unknown
26	22920	0.011895141895141894	Unknown
27	23070	0.02666666666666667	Unknown
28	24124	0.013333333333333334	Unknown
29	25375	0.010733333333333333	Unknown
30	26270	0.013333333333333334	w/o MS2:Sanguinarium chloride
31	26352	0.013333333333333334	Unknown
32	26602	0.013333333333333334	Unknown
33	28887	0.025363408521303258	Unknown
34	29249	0.013333333333333334	Unknown
35	30355	0.013333333333333334	Unknown
36	30361	0.013333333333333334	Unknown
37	30364	0.013333333333333334	Unknown
38	30478	0.013333333333333334	Unknown
39	30785	0.013333333333333334	Unknown
40	30868	0.010845295055821371	Unknown
41	30954	0.012033333333333335	Unknown
42	31278	0.010821256038647342	Unknown
43	31803	0.010821256038647342	Unknown
44	32385	0.011851851851851853	Unknown
45	33774	0.010527455782312924	Unknown
46	34065	0.013333333333333334	Unknown
47	34653	0.013333333333333334	Unknown
48	35243	0.010857142857142857	Unknown
49	35366	0.013333333333333334	Unknown
50	36156	0.013333333333333334	Unknown
51	36337	0.011785714285714285	Unknown
52	38846	0.010857142857142857	Unknown
53	40583	0.012003410059676044	Unknown
