	mean	iqr	cilo	cihi	whishi	whislo	fliers	q1	med	q3
0	25.81275142731202	6.038760747518658	24.759268849643664	27.44085941725076	32.964853483274034	16.81638192240748	[]	22.5457155609987	26.100064133447212	28.58447630851736
1	24.53395772719308	5.812368980822484	23.850043085249506	26.431101432499002	32.58264376040468	14.794136122845076	[9.03720615]	21.944100698220765	25.140572258874254	27.75646967904325
2	26.73251340643926	5.678346790063198	25.623639007914612	28.145183051217252	37.87370943457077	16.611149487745365	[12.91393258 12.30968764]	24.52845270307703	26.884411029565932	30.206799493140227
3	26.15071295278849	6.630726289686546	24.92979821336208	27.874258810201265	39.69149665990363	15.791570284509335	[13.36171842 11.56421487]	23.338130391086633	26.402028511781673	29.96885668077318
4	25.58868824371216	5.616162087637843	24.40724204140181	26.901172155548238	32.82671041005693	17.021553451875928	[]	22.837607603769367	25.654207098475023	28.45376969140721
5	26.04071436992147	5.265307489774532	25.108691193498466	27.446819741799054	32.80442816178146	16.21166708833837	[13.57672707 39.63403989]	23.680814869671988	26.27775546764876	28.94612235944652
6	24.660379896693318	6.8603048420940524	23.653577420371185	26.699985371378	33.15839519056422	12.896687669420055	[7.03225664]	21.418414824243108	25.176781395874592	28.27871966633716
7	25.676047195302566	7.743877373764107	24.603634235209608	28.042404107111647	33.18795887802654	16.01576961830876	[]	21.946670088540902	26.323019171160627	29.69054746230501
8	25.78503436489437	6.330943368707413	25.20055210431918	28.01189018035678	34.771005335022544	17.37734509795179	[]	22.146151710425965	26.60622114233798	28.477095079133377
9	25.343105753552027	4.766750530990006	23.727186578739044	25.843924399042862	32.19005047087674	20.19805491855672	[15.42032353]	22.86895313352261	24.785555488890953	27.635703664512615
10	24.384150794229036	5.935281650848815	23.343765975530445	25.979405298970697	33.14808414530052	13.628045929044276	[6.79022291]	21.671275277740897	24.66158563725057	27.60655692858971
11	24.586997503492842	5.606463707666045	23.50847028140288	25.998093703275714	33.103198162962514	16.05022264655321	[6.54641521]	21.940684571188967	24.753281992339296	27.547148278855012
12	25.746355896775352	5.926079114649543	24.728681316028045	27.36023413309691	36.64874722361948	15.983254658635463	[ 8.39820987 11.37144483]	22.796925214355703	26.044457724562477	28.723004329005246
13	24.953494229652485	7.336341703779201	23.03472876636712	26.292527102173114	32.900541915488546	12.211965223329734	[]	21.376908243713487	24.663627934270117	28.713249947492688
14	26.321388779442728	6.241088425286705	24.867681717128942	27.639118532162147	37.58630135287333	14.450549982619142	[]	23.281177177068578	26.253400124645545	29.522265602355283
