	mean	iqr	cilo	cihi	whishi	whislo	fliers	q1	med	q3
0	25.043368130851892	3.669621253940157	24.427871564935685	26.057414802809433	31.404433556117706	19.009164568084717	[]	23.09523920352694	25.24264318387256	26.764860457467098
1	25.308587140738272	5.307328789139984	24.52071587971718	26.877504534739714	31.350305627181758	19.58808907952478	[]	22.829358774678095	25.699110207228447	28.13668756381808
2	25.411098670422117	4.5877854262768025	25.082672281341583	27.119938309866445	31.356148263246165	19.960142843742137	[]	23.250947833266792	26.101305295604014	27.838733259543595
3	25.304916568839307	4.664016627217272	24.82336156898279	26.894479057756897	31.3641478444703	19.480805367860235	[]	23.267733468851006	25.858920313369843	27.931750096068278
4	25.460333096965158	5.495102554206941	24.177027456071347	26.617199503531562	31.448537605636208	19.362180214071863	[]	22.938289943498066	25.397113479801455	28.433392497705007
5	25.615515615702233	4.6308617344386604	24.849734161360445	26.906128787040217	31.45865259132565	19.65406990984599	[]	23.512943436112458	25.87793147420033	28.14380517055112
6	25.5055765975077	5.418014711394839	23.977354169228512	26.383294353429854	31.40681263096755	20.14566613186831	[]	22.808786685661115	25.180324261329183	28.226801397055954
7	25.268334682874105	4.81900675718061	24.501784556978482	26.641727436914618	29.623026245030683	18.89861250517862	[]	23.15605476886404	25.57175599694655	27.975061526044648
8	25.513405984784026	4.928217058386423	24.60864854018083	26.797087680499423	31.4414607457634	19.934671587992323	[]	23.198797151669737	25.702868110340127	28.12701421005616
9	25.435698377434964	4.816659135137684	24.807919665215895	26.946820052927247	31.372968235610557	20.04024876493574	[]	23.111823937928264	25.87736985907157	27.928483073065948
10	25.45584128239743	5.3248897377467195	24.592671666117	26.957258489689494	31.369603192389857	19.567548887378333	[]	22.671182554758083	25.774965077903246	27.996072292504802
11	25.519726344948545	4.478038067946006	24.91685816403187	26.905389444944714	31.37390580506836	19.45937643918685	[]	23.798821038584276	25.91112380448829	28.27685910653028
12	25.19021612218265	4.961757090737311	24.1669692485207	26.370302278190074	29.88424294710075	19.32938388239913	[]	22.696882229780087	25.268635763355388	27.6586393205174
13	25.37515643070997	5.361501164781238	24.20384147059741	26.584686076438018	31.44651153207618	19.87248557485949	[]	22.885144374511313	25.394263773517714	28.24664553929255
