	mean	iqr	cilo	cihi	whishi	whislo	fliers	q1	med	q3
0	26.086373672485347	5.130815982818675	24.612936172307677	26.89134201067572	32.9758262634277	19.7527408599854	[]	23.227504730224574	25.7521390914917	28.35832071304325
1	25.46301601409912	5.1201357841491735	24.240692797575264	26.514355954255834	32.7085723876953	16.8777370452881	[]	22.800908565521226	25.37752437591555	27.9210443496704
2	26.53852111816406	5.394431114196802	25.32472810122578	27.720195681122924	36.6761856079102	18.133975982666	[]	23.33723640441895	26.522461891174352	28.73166751861575
3	26.284182662963868	6.026188373565674	25.115587526352822	27.79159516712868	36.6761856079102	17.6336460113525	[]	23.1718306541443	26.45359134674075	29.198019027709975
4	26.085570831298824	4.863041400909452	25.11202298800611	27.271520026520186	32.7085723876953	20.4521045684814	[]	23.6888585090637	26.191771507263148	28.55189990997315
5	26.320800437927247	5.601642131805427	24.815279827019268	27.302762165168232	36.6761856079102	19.1711158752441	[]	23.293822765350374	26.05902099609375	28.8954648971558
6	25.365788211822505	5.985924720764199	24.35080849283589	27.008936532798913	32.7085723876953	14.1007204055786	[]	22.250306129455524	25.6798725128174	28.236230850219723
7	26.07468883514405	5.996003627777071	24.980180574385226	27.642784284623577	33.1214447021484	19.3488597869873	[]	22.888801574707053	26.3114824295044	28.884805202484124
8	26.146998367309564	5.5279746055603525	24.98723974934411	27.442009060470287	32.7085723876953	20.3211708068848	[]	23.333484172821024	26.214624404907198	28.861458778381376
9	25.999027595520023	4.958270549774127	24.48025098639876	26.68203577202414	31.7537937164307	20.8851318359375	[]	23.476137161254897	25.58114337921145	28.434407711029024
10	25.373284893035883	5.080199718475349	23.939080699187155	26.195009724396744	32.7085723876953	19.2140827178955	[14.15141773]	22.93337535858155	25.06704521179195	28.0135750770569
11	25.506337985992435	4.663931369781501	24.213661006374647	26.284740635471056	32.8334197998047	20.3778266906738	[13.98691845]	23.29439830780025	25.24920082092285	27.95832967758175
12	26.253681716918944	4.893430233001702	25.130623418799058	27.303615015038847	35.7413063049316	17.8396148681641	[15.72435379]	23.958815097808824	26.217119216918952	28.852245330810526
13	25.662967910766607	5.701439857482853	23.835397967813485	26.367196789266615	32.8334197998047	18.2314167022705	[]	22.694120407104524	25.10129737854005	28.395560264587377
14	26.276061515808106	5.2138152122497985	24.549723180568527	26.864985910617968	33.2696647644043	19.4010887145996	[]	24.05280065536495	25.707354545593248	29.26661586761475
15	26.000400466918947	5.166746616363525	24.385435008922666	26.679796314319535	33.1214447021484	19.6048355102539	[]	23.569122314453125	25.5326156616211	28.73586893081665
16	25.677171325683595	5.5658011436462225	24.31339478381201	26.784961463136288	32.9758262634277	18.6252250671387	[]	22.667975425720226	25.54917812347415	28.233776569366448
17	26.156475791931157	5.261051654815727	25.103406038389625	27.43964472760157	35.7413063049316	19.0672378540039	[]	23.150459766387925	26.2715253829956	28.411511421203652
18	25.39387348175049	5.289731979370124	24.260726761736205	26.609701323590993	32.6027908325195	18.4358692169189	[]	22.828397274017327	25.4352140426636	28.11812925338745
19	25.615476417541505	5.298322677612276	24.257374539278462	26.61016391287004	33.2696647644043	18.051549911499	[]	23.2423839569092	25.43376922607425	28.540706634521477
20	25.532994918823242	5.212706089019726	24.096567875343727	26.411338084739274	33.1214447021484	15.5561351776123	[]	22.880376815795923	25.2539529800415	28.09308290481565
21	25.353446788787842	4.890269279479973	23.911709313864208	26.08329724741509	32.5103607177734	19.0911998748779	[12.65160847]	23.042181968688976	24.99750328063965	27.93245124816895
22	25.61796100616455	4.921410083770773	24.51818885703342	26.70360527138448	32.5103607177734	18.6717052459717	[]	22.9011044502258	25.61089706420895	27.822514533996575
23	25.96134422302246	3.647611141204873	24.788315164413994	26.40808452430671	32.6027908325195	19.144998550415	[]	24.192266464233377	25.59819984436035	27.83987760543825
24	26.309958267211922	6.3633728027344	24.634326993394748	27.460065783094553	36.6761856079102	17.3927211761475	[]	23.08602714538575	26.04719638824465	29.44939994812015
25	26.134026374816894	5.191728115081805	24.98893144989612	27.294386116021876	32.8334197998047	19.7131652832031	[]	23.411477088928223	26.141658782959	28.603205204010028
