	Metabolite ID	Feature Importance	Metabolite name
0	363	0.013333333333333334	Unknown
1	1974	0.013333333333333334	Unknown
2	1993	0.013333333333333334	Unknown
3	3212	0.02666666666666667	3-Hydroxybutyric acid
4	4105	0.02666666666666667	2-Furoic acid
5	4113	0.013333333333333334	Unknown (carbon number 5);PlaSMA ID-18
6	4130	0.013333333333333334	2-Furoic acid
7	6444	0.013333333333333334	CITRACONIC ACID
8	8185	0.013333333333333334	Unknown
9	10676	0.013333333333333334	Unknown
10	11228	0.013333333333333334	w/o MS2:cis-Aconitic acid
11	11253	0.013333333333333334	w/o MS2:cis-Aconitic acid
12	11267	0.013333333333333334	Aconitic Acid
13	11307	0.013333333333333334	w/o MS2:cis-Aconitic acid
14	11380	0.013333333333333334	Arginine
15	11838	0.02666666666666667	Unknown
16	13126	0.013333333333333334	Unknown
17	13537	0.02666666666666667	Citric acid
18	13568	0.013333333333333334	5 - Citric acid
19	13571	0.013333333333333334	Citric acid
20	13600	0.013333333333333334	Citric acid
21	13635	0.013333333333333334	w/o MS2:Citric acid
22	13865	0.013333333333333334	w/o MS2:Quebrachitol
23	13987	0.013333333333333334	Unknown
24	15610	0.013333333333333334	Unknown
25	15846	0.013333333333333334	3-Indoxyl sulphate
26	16279	0.013333333333333334	Unknown
27	16397	0.013333333333333334	Unknown
28	16931	0.013333333333333334	w/o MS2:(E,2S,3R)-5-[3-hydroxy-2-(hydroxymethyl)phenyl]pent-4-ene-2,3-diol
29	17473	0.013333333333333334	w/o MS2:Perfluoro-2-(perfluoromethoxy)propanoic acid
30	18032	0.013333333333333334	(4S,5Z,6S)-4-(2-methoxy-2-oxoethyl)-5-[2-[(E)-3-phenylprop-2-enoyl]oxyethylidene]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid
31	18736	0.013333333333333334	Unknown
32	19647	0.013333333333333334	Unknown
33	21273	0.013333333333333334	w/o MS2:PFCA-unsaturated;C6HF9O2
34	21647	0.013333333333333334	Unknown
35	22194	0.013333333333333334	w/o MS2:OPFC-perfluoroalkyl_sulfate;C6H8F6O4S
36	22391	0.013333333333333334	Unknown
37	22548	0.013333333333333334	Unknown
38	23242	0.013333333333333334	Unknown
39	24983	0.013333333333333334	Unknown
40	25876	0.013333333333333334	Unknown
41	26918	0.04	Unknown
42	27978	0.013333333333333334	Unknown
43	28032	0.013333333333333334	Unknown
44	28218	0.013333333333333334	Unknown
45	28242	0.013333333333333334	Unknown
46	28253	0.013333333333333334	Unknown
47	28285	0.013333333333333334	Unknown
48	28336	0.013333333333333334	Unknown
49	28548	0.013333333333333334	Unknown
50	30136	0.013333333333333334	Unknown
51	30376	0.013333333333333334	Unknown
52	30703	0.013333333333333334	Unknown
53	30746	0.013333333333333334	Unknown
54	30775	0.013333333333333334	Unknown
55	31013	0.013333333333333334	Unknown
56	31259	0.013333333333333334	Unknown
57	31262	0.013333333333333334	Unknown
58	31505	0.013333333333333334	Unknown
59	31506	0.013333333333333334	Unknown
60	32275	0.013333333333333334	Unknown
61	33176	0.013333333333333334	Unknown
62	33201	0.013333333333333334	Unknown
63	33512	0.013333333333333334	Unknown
64	33696	0.02666666666666667	Unknown
65	34119	0.013333333333333334	Unknown
66	35108	0.013333333333333334	Unknown
67	35320	0.013333333333333334	Unknown
