	Metabolite ID	Feature Importance	Metabolite name
0	2318	0.02	Unknown
1	4724	0.02	w/o MS2:Ketovaline
2	9542	0.02	w/o MS2:Unknown (carbon number 7);PlaSMA ID-110
3	13157	0.02	Unknown
4	17624	0.02	Unknown
5	18102	0.03	w/o MS2:5,6,7-Trimethoxycoumarin
6	18842	0.02	Unknown
7	19177	0.02	Unknown
8	22543	0.06	Unknown
9	24709	0.02	Unknown
10	27378	0.02	Unknown
11	27397	0.02	Unknown
12	30204	0.02	Unknown
13	30243	0.02	Unknown
