	PC1	PC2	Labels
0	0.07602606461461225	-0.027871363075264936	EXT
1	0.07603417002711405	-0.0296879712807383	EXT
2	0.07645208519008283	-0.02810287618197472	EXT
3	0.07563743520486384	-0.028879239704223476	EXT
4	0.07572470866874802	-0.034195823886969914	EXT
5	0.07559391546690909	-0.02832540794055266	EXT
6	0.07530827465590813	-0.023795071496096044	EXT
7	0.07598944797121421	-0.028496031283927994	EXT
8	0.06832532771457625	0.01253455794881119	QC
9	0.06769147979160955	0.011944238750963735	QC
10	0.06777386231912658	0.014298546961466005	QC
11	0.06857872882749826	0.012803532468341292	QC
12	0.06652175439933478	0.013020490680812374	QC
13	0.07002742829162777	0.011146637207045404	QC
14	0.06756800824945908	0.012157863820679727	QC
15	0.06769382178453835	0.011417522014653726	QC
16	0.06655171663459487	0.042734418118859904	QC
17	0.06788432731896794	0.010832592036379131	QC
18	0.06839456735923916	0.012416893544361056	QC
19	0.06550480394734376	0.03644285012434637	QC
20	0.06877698319348508	0.01182716384132696	QC
21	0.0685070881652722	0.012669276830378037	QC
22	0.06845032100271153	0.012029176989248332	QC
23	0.06774765177734896	0.011772228210500873	QC
24	0.08146387546216173	-0.18543301393421607	control
25	0.08032091383365161	-0.1775801977517679	control
26	0.08388150981553943	-0.1892378821975095	control
27	0.0830900903342452	-0.17650479793038615	control
28	0.08616709402731121	-0.17232817346283766	control
29	0.08471114219119939	-0.1789549983868382	control
30	0.07818399885538466	-0.1941696156152787	control
31	0.08172615027566164	-0.18711198190101272	control
32	0.08358156793919651	-0.1730544091621422	control
33	0.08060956814433254	-0.16194174458033794	control
34	0.06070883448135929	-0.18552590267498875	control
35	0.077927996953258	-0.16796859219753868	control
36	0.07604185309985739	-0.16849669497443118	control
37	0.07968941023347406	-0.17324818934620265	control
38	0.08538328123603513	-0.1790595394906016	control
39	0.08330612204811684	-0.1790955883492359	control
40	0.07457150048791335	-0.17887235576834123	control
41	0.08009430465054684	-0.16532857563100567	control
42	0.08199840129384685	-0.1696423567427464	control
43	0.08282893199356851	-0.17292334835597412	control
44	0.08305516506513268	-0.180700400416648	control
45	0.08478248412763584	-0.18238471684620844	control
46	0.09722235209630384	0.02777992731135022	local
47	0.09685137334172515	0.015848223765186575	local
48	0.09594124397890984	0.007020632777848448	local
49	0.09484750278714477	0.022488099544086718	local
50	0.09889443905157237	0.054765651993640405	local
51	0.1023118942052443	0.09888787920700301	local
52	0.09596862900369117	0.031935427606143714	local
53	0.10097283350651348	0.03221301425501715	local
54	0.09840016945479052	0.06038044498950641	local
55	0.10220961296747115	0.016361249044676444	local
56	0.09410457027606142	-0.044336507271278726	local
57	0.09545542926073024	-0.031032739863842196	local
58	0.08742826846572067	-0.05866814485549118	local
59	0.07854071241705782	0.0809871812244529	local
60	0.09133324599363134	0.040952662387116034	local
61	0.08979163463908922	-0.04249234042634578	local
62	0.10061965954001398	0.032593698654023125	local
63	0.09518911770796738	0.1557970661212825	local
64	0.09996833303686299	0.03202509907027285	local
65	0.09855778668435417	0.09987676875174327	local
66	0.09818208056916186	0.0849708326486359	local
67	0.09354775766173035	0.0887521378088412	local
68	0.09675284030051898	0.030123867963116818	local
69	0.09874835136564705	0.0546305027103612	onset
70	0.09833155895894158	0.08858251686162236	onset
71	0.10334372724739578	0.0644743588887692	onset
72	0.10035950110058615	0.05435356282265713	onset
73	0.10262776542684202	0.0748647674194019	onset
74	0.09100712948600029	-0.04700020370745592	onset
75	0.10708175565418386	0.0972871336272832	onset
76	0.09985621254952423	0.05842473495621133	onset
77	0.10039210420205508	0.08204865650929953	onset
78	0.09538753451059913	0.11845080695835272	onset
79	0.09360294531148203	0.03405685561872608	onset
80	0.0952340166884049	0.04850327223068229	onset
81	0.0994785210936693	0.06412310988614436	onset
82	0.10065152382441885	0.05424930091440192	onset
83	0.08995084302936623	-0.045741916777404565	onset
84	0.10162897323263502	0.0389398171275641	onset
85	0.10002089448370913	0.04870201850817076	onset
86	0.10250859288811494	0.10144460485800193	onset
87	0.0984913656129734	0.10375446475465366	onset
88	0.10388380132850127	0.08823098272248645	onset
89	0.10049945934706964	0.07851450366647245	onset
90	0.10092503871963528	0.040743758330541696	onset
91	0.09242747462248563	-0.04411248277621885	onset
92	0.09237285181526043	0.027355304374937457	onset
93	0.08980002506438058	0.05580986608715533	onset
94	0.10542800247916438	0.07648388193592323	onset
95	0.10001887489432798	0.0675485585108373	onset
96	0.08589477059498024	-0.05497468346606136	post
97	0.09811554539718796	0.05943378086588243	post
98	0.0993360319070012	0.024049219643443906	post
99	0.09562142177161631	0.09014030424439555	post
100	0.09656062959681747	0.04922103577181423	post
101	0.10378817573579734	0.07769997154313936	post
102	0.09337262768012322	-0.06841982494481863	post
103	0.0979094125216866	0.07405797193556321	post
104	0.10196577704869783	0.04465245805219185	post
105	0.09698817175413435	0.02273622697000997	post
106	0.09706182402954738	0.03983235414059633	post
107	0.09871732576551827	0.046219140144138436	post
108	0.09800999881559738	0.015149227002840751	post
109	0.10500889629443208	0.059744808714369296	post
110	0.09552287878326847	0.04466192172965757	post
111	0.10673409103048197	0.0972973884105957	post
112	0.10663820600670547	0.06596436531384058	post
113	0.10049703432180451	0.050367339504276465	post
114	0.09959268938059243	0.011078141925054134	post
115	0.10009505874052907	0.023062654320090907	post
116	0.08916489207972035	-0.05658562376329792	post
117	0.09777782775139718	0.01468351590389817	post
118	0.09692355644314969	0.023970423983814784	post
119	0.10516080502021867	0.08670215386768725	post
120	0.09442723846911918	-0.05406629249695116	post
121	0.09840243115428454	0.010568210918265394	post
