	PC1	PC2	PC3	Labels
0	0.07602606461461203	-0.027871363087508778	0.14001695203148132	EXT
1	0.0760341700271135	-0.029687971292450488	0.1465064388188333	EXT
2	0.07645208519008237	-0.028102876193061725	0.1418122608896878	EXT
3	0.07563743520486335	-0.028879239713817315	0.1461219468202815	EXT
4	0.07572470866874748	-0.03419582389865167	0.14518722825283992	EXT
5	0.07559391546690862	-0.028325407951119465	0.14503802947406627	EXT
6	0.07530827465590773	-0.023795071510296285	0.12948852912980058	EXT
7	0.07598944797121374	-0.028496031294841247	0.14107494173550905	EXT
8	0.06832532771457643	0.01253455794973508	0.08225998131112182	QC
9	0.06769147979160972	0.011944238750743687	0.08269907683500605	QC
10	0.06777386231912683	0.014298546961310506	0.08172892492532022	QC
11	0.06857872882749846	0.012803532469321902	0.08281171167482042	QC
12	0.06652175439933497	0.013020490676716005	0.08470324822267881	QC
13	0.07002742829162793	0.011146637206860517	0.08392239656167201	QC
14	0.06756800824945927	0.012157863823418063	0.0877048820427152	QC
15	0.06769382178453855	0.011417522014835394	0.08290082105872083	QC
16	0.06655171663459558	0.042734418122898694	0.010073169583372685	QC
17	0.06788432731896811	0.010832592037250299	0.08688807270947538	QC
18	0.06839456735923936	0.012416893545610473	0.08500548262955714	QC
19	0.06550480394734437	0.036442850123699966	0.025403572891553743	QC
20	0.06877698319348527	0.011827163843809045	0.08424999156219456	QC
21	0.0685070881652724	0.012669276832002266	0.08508267548141013	QC
22	0.06845032100271173	0.012029176989241299	0.0832385734885582	QC
23	0.06774765177734914	0.011772228211949065	0.08920560940796858	QC
24	0.0814638754621587	-0.1854330139502623	-0.08619748929039248	control
25	0.08032091383364875	-0.1775801977614906	-0.08046218644803807	control
26	0.08388150981553634	-0.18923788221139776	-0.06860751592184539	control
27	0.08309009033424233	-0.1765047979426406	-0.061842916031574616	control
28	0.08616709402730838	-0.17232817346030074	-0.08501517308466844	control
29	0.08471114219119646	-0.17895499834556966	-0.088489554282824	control
30	0.07818399885538149	-0.194169615653418	-0.08479572416866119	control
31	0.08172615027565865	-0.1871119818795551	-0.06948714896594381	control
32	0.08358156793919366	-0.17305440915940953	-0.09839039147335935	control
33	0.0806095681443299	-0.16194174456075172	-0.09363275912773161	control
34	0.06070883448135627	-0.18552590264978117	-0.06866614517146791	control
35	0.07792799695325521	-0.16796859220001795	-0.07653821178303895	control
