	mean	iqr	cilo	cihi	whishi	whislo	fliers	q1	med	q3
0	26.365847444918824	4.646104682397439	25.43289555122895	27.496059007001154	35.335042069628265	19.93524653267105	[36.16877107]	23.87671888178367	26.46447727911505	28.52282356418111
1	26.36011427713892	4.569868477431573	25.58359031649548	27.61290008991562	35.09833460015712	18.79369873001043	[]	23.846078569469352	26.59824520320555	28.415947046900925
2	26.381627473547418	4.451094112223334	25.27409285778471	27.250659323308966	34.946451304174936	20.3401896988631	[36.06456201]	23.971033642536504	26.262376090546837	28.42212775475984
3	26.3099740068801	5.038903626596088	25.418791728895904	27.65638268523798	36.09661350627903	19.725084202292475	[]	23.513214186242465	26.53758720706694	28.552117812838553
4	26.286494020601236	4.674282104079538	25.05498778418981	27.130663792017206	35.211338922516035	20.118836770124343	[36.6214172]	23.78644320767198	26.092825788103507	28.460725311751517
5	26.270101353008307	4.966436215998719	25.39045023730653	27.59586109365099	35.47117048830743	18.77607656771892	[36.53898171]	23.716056471738774	26.49315566547876	28.682492687737493
6	26.41374662187219	4.882787011727064	25.299224934346995	27.46749026919437	35.73920532870184	20.00676193120253	[36.37250871]	23.665032405740686	26.383357601770683	28.54781941746775
7	26.28520115051747	4.98763317179996	25.44449376243794	27.659317403808192	35.85471935393927	19.990028522106915	[]	23.466776918150572	26.551905583123066	28.45441008995053
8	26.370884271915312	4.680051411344962	25.26536913653266	27.343607080590257	32.89625854314259	19.84820939660432	[36.20705512 36.0624699 ]	23.670695807512864	26.304488108561458	28.350747218857826
9	26.418468076291365	4.611069189923686	25.65360966549071	27.70121515331598	34.66875505224242	19.82121797322244	[35.35084642]	23.690984271438378	26.677412409403345	28.302053461362064
10	26.34533040868778	4.630700897872384	25.316175146204408	27.37249835030663	32.75982307083554	20.26925519085796	[36.22553155 35.76785559]	23.62366230835374	26.344336748255518	28.254363206226124
11	26.344436864246727	4.505565845254086	25.625975506060186	27.62673085596051	32.718276417475764	19.67592111592112	[35.5116676  35.46263347]	23.737752785749745	26.626353181010348	28.24331863100383
12	26.188194829580276	4.711573397227038	25.097684415408416	27.189920108929492	35.38116929479868	18.86257528649985	[]	23.663125351821986	26.143802262168954	28.374698749049024
13	26.254192132735525	4.765666376838791	25.57878948474147	27.695045872236925	32.8618637520359	19.96155932706855	[35.89168465 35.64822063]	23.567294463752027	26.636917678489198	28.332960840590818
14	26.25833076820309	4.103573787717007	25.425760180495228	27.2480057077987	32.84699136631198	19.73404129267233	[16.85037123 36.45326814 35.48617424]	24.031868575915688	26.336882944146964	28.135442363632695
15	26.10408952979419	4.817494771779735	24.891269745447847	27.030541208522333	34.991063036605844	19.714915746368167	[15.77511216 35.54731479]	23.486469774501508	25.96090547698509	28.303964546281243
